FORE_data,t2m_catboost_global_q,rh2m_catboost_global_q,w10m_catboost_global_q
90001_00,14.2,28.0,3.0
90001_01,15.5,25.0,2.2
90001_02,16.4,22.0,2.2
90001_03,16.7,19.0,2.8
90001_04,16.895431621147,18.298199546126558,2.592505234809607
90001_05,16.151082916057085,19.826477262023424,2.0811275632863757
90001_06,14.024062341584473,27.666536428314952,1.57479454633829
90001_07,11.285259927550841,38.631529507814534,1.2186466206184676
90001_08,9.195587413103405,48.717603820055615,1.1077120404698013
90001_09,7.786873055786433,55.78092257782311,1.0492714545227368
90001_10,6.5388469175043475,60.764460980143994,0.9858979964934638
90001_11,5.562823410878254,64.88844375658309,0.9122138769897796
90001_12,4.688732757796265,67.13102205150967,0.8886558300333146
90001_13,4.078436011591163,69.0469136733954,0.9743374013969577
90001_14,3.4073680933456965,71.75067377159382,1.0026301437118776
90001_15,2.5983864823234892,74.45220198324499,0.8887128983278866
90001_16,2.00851327748516,76.99663462876642,0.8056394213657718
90001_17,1.3965175521281217,79.1588742944288,0.807837348728325
90001_18,0.96858401894904,80.87365834486214,0.8839710050730951
90001_19,0.805385066899253,80.4574298319465,0.9206974947161078
90001_20,1.1901138547342747,78.75610587229063,0.9866709117854873
90001_21,3.410064894883944,71.047056166192,0.9343631120171293
90001_22,7.357988149889467,55.265790966411224,0.9517857265926096
90001_23,10.676825911235515,42.005908310969794,1.0251239377279588
90001_24,13.116828351866841,33.16155556075488,1.3371100113606984
90001_25,15.073982558937962,26.779933977114794,1.6743348966067235
90001_26,16.460493309033286,22.787631963692892,1.7493895045385337
90001_27,17.354378850061018,21.047018327416556,1.7428954880325935
90001_28,17.65275495450914,20.64547162685651,1.6783934017072089
90001_29,17.01555127792343,22.446261569958054,1.4789194909640277
90001_30,14.288497765574688,29.70094037446957,1.0367806395719843
90001_31,11.163582876038928,38.56469735163076,0.8749731505933454
90001_32,9.140914877171364,47.43353988824215,0.8082940056703743
90001_33,7.677132916971777,53.40098974988934,0.8668765390516767
90001_34,6.59481066251081,58.50164166235909,0.8837888313688931
90001_35,5.678449660871475,62.7444364212874,0.8808213919405365
90001_36,4.867325199630646,66.02817598955384,0.8996422757746211
90002_00,12.4,34.0,2.2
90002_01,14.1,29.0,2.2
90002_02,15.4,25.0,1.5
90002_03,16.4,24.0,1.2
90002_04,16.77457254102936,24.055068631822063,1.4235494831959354
90002_05,16.211682413079227,25.783831851392573,1.3430513665464692
90002_06,13.930274500401994,31.855731737086547,1.0343389429134588
90002_07,11.209321395984695,40.722339030987456,0.8434126106614996
90002_08,9.24416053856092,48.72406434085894,0.7874703177986064
90002_09,7.81592271846907,55.27982232515911,0.860866835815661
90002_10,6.6687775588978955,60.679008347061945,0.8715388548475898
90002_11,5.7834405187477085,64.69217776554456,0.8626333702958218
90002_12,5.120622901932315,67.05264519592016,0.83552351844124
90002_13,4.668256796015614,69.13248649955884,0.8158119010994288
90002_14,4.285216579427779,71.59036039329088,0.8507838996728485
90002_15,3.930459211245669,73.44416658420273,0.8402125974022083
90002_16,3.5224831610166953,75.6303216794455,0.8039398518169928
90002_17,2.8910522941399592,76.4513061579625,0.8277797173240238
90002_18,2.6401072482735595,77.24754147228334,0.8565849902366203
90002_19,2.3097869247248553,78.72493457918068,0.8643276804731195
90002_20,2.2708898678259413,77.69782345625096,0.8813389649325556
90002_21,4.217187624974893,72.92105262138942,0.8925786009889454
90002_22,7.400646701978169,62.149754123219765,0.9595355218939037
90002_23,10.781909847538223,49.77221126147165,0.989960706622778
90002_24,13.323304420814413,36.65937437754016,1.1259856762430933
90002_25,15.122513722292286,29.96381512611469,1.1618130539573455
90002_26,16.416972294749236,25.903728379220652,1.2745961266116068
90002_27,17.288874183568865,23.466023991356497,1.3783652323460422
90002_28,17.625791178756785,22.876805218997347,1.3817291183858156
90002_29,16.9530894683543,24.735956302430285,1.3008798866008684
90002_30,14.643560070783938,30.88529015101746,0.993511705707229
90002_31,11.92533587010879,38.399724929146856,0.8237550444562777
90002_32,9.856436398174601,46.71561426051567,0.8061205624533114
90002_33,8.391436196080248,53.33631120164472,0.8388609668640103
90002_34,7.284703686671826,58.9737650817739,0.8690354702954072
90002_35,6.377233820427988,62.97376563356567,0.8773404260034271
90002_36,5.498750392416626,66.47046473159054,0.8786148837298947
90003_00,10.8,30.0,3.6
90003_01,12.7,24.0,2.9
90003_02,13.5,22.0,3.0
90003_03,14.4,21.0,3.3
90003_04,14.767246717664285,20.70559272324797,2.93843614776008
90003_05,14.354069968387403,21.96427488254013,2.5578039398719614
90003_06,12.262084411966256,26.179707915074815,2.2211720651569884
90003_07,10.139531080405662,31.322351713583128,1.9854999941449634
90003_08,8.339725013739754,37.26759622707748,1.7168812075283983
90003_09,6.973942382529902,42.51259606005955,1.5503395095582757
90003_10,5.692493176818782,47.20373704502853,1.5164063262928686
90003_11,4.593955075020324,51.10624322022563,1.4872463899289519
90003_12,3.6634640929567865,54.80779817707789,1.422262019961868
90003_13,3.2068224673702703,57.04602299272281,1.6148602611408005
90003_14,2.830814664249656,58.76865315147479,1.6859020160430969
90003_15,2.395706057502396,60.71703978489436,1.6412975813468718
90003_16,1.616138638931664,63.4611350385867,1.5532057883055337
90003_17,1.0244249245523744,65.05440017463374,1.4081338231938916
