FORE_data,t2m_catboost_q,rh2m_catboost_q,w10m_catboost_q
90001_00,13.7,22.0,2.8
90001_01,14.8,21.0,3.4
90001_02,15.3,21.0,2.9
90001_03,15.9,20.0,1.6
90001_04,16.100309811311494,19.398141231506656,2.2485381071189288
90001_05,15.457916632867278,20.47202555645639,2.2345065649273366
90001_06,13.17065506456358,28.40848942451803,1.6093610885870524
90001_07,10.771006834252427,39.93831289265455,1.459246066526332
90001_08,8.475027418114518,49.177151563293386,1.2919945353642381
90001_09,6.9530030177436455,56.340275297750296,1.1820450093541683
90001_10,5.785312761037564,63.39854588960159,1.0800605532938772
90001_11,4.476738401374606,66.31177321873602,1.0960585509017469
90001_12,3.9559427414301425,69.52689095399403,1.0329808883880065
90001_13,2.9437554983689673,73.23279300951813,0.8933249563561697
90001_14,1.8913116533422765,76.3289682888321,0.8139748665995662
90001_15,1.1746931523971829,79.75852392176542,0.7797287811910332
90001_16,0.38772985031480756,82.36159075846052,0.7386003397042755
90001_17,-0.2870725475650379,84.41135501267142,0.7454355484202161
90001_18,-0.8703362483599141,86.23401288830827,0.7603691908741385
90001_19,-1.0631035653588634,86.41565878599428,0.754226461458951
90001_20,-0.6184623749721996,85.87707550536894,0.7604496784669753
90001_21,1.729102074639895,77.9644522123782,0.7154691082193347
90001_22,5.6012486105458,58.79925687597056,0.8526620288754421
90001_23,9.58314398666928,45.44203060281152,1.3518491020793757
90001_24,11.807444417047163,36.46420869491935,1.6947110935289709
90001_25,13.615181348046145,29.2479970860494,1.9703083081498158
90001_26,14.971566402853608,24.891504547419643,2.223416348404768
90001_27,15.677281459137923,22.376885223431874,2.4589731836948836
90001_28,15.900656414736615,21.696842274749805,2.4661299497344222
90001_29,15.501512572993091,23.177648918788858,2.1776785556470415
90001_30,13.194514775552646,32.542655835453075,1.72015649037213
90001_31,10.723371771865624,44.45277985173584,1.385800527408716
90001_32,8.479475484484276,54.142717580026435,1.201634298940087
90001_33,6.635607874959525,61.868217647458565,1.1310470899998337
90001_34,5.510690465538551,67.62260624868587,1.042962091923657
90001_35,4.4231912681058105,71.68415354970895,0.9793027299219509
90001_36,3.5081123155916445,74.56321347528146,0.9145652724376978
90002_00,13.4,31.0,2.4
90002_01,15.0,24.0,1.5
90002_02,15.7,23.0,1.3
90002_03,16.0,23.0,2.8
90002_04,16.412325207263976,22.38583143402933,2.3531312123103243
90002_05,15.845711470392562,22.655843946585215,2.1272475916791107
90002_06,13.73907943882231,28.846333790207925,1.5967428957275493
90002_07,12.175932593964056,35.160066133305826,1.3063415866512955
90002_08,10.625274766848003,41.708541888493386,1.203071251916738
90002_09,9.152225844191843,47.043109586719304,1.2190460022701883
90002_10,8.427967384905292,51.256625880313855,1.1718859395363126
90002_11,7.527228167934823,55.102253169533036,1.15714124434744
90002_12,6.787178307181991,58.40143122300248,1.1094241534590896
90002_13,6.187081710609862,60.92833209176384,1.0963633131884347
90002_14,5.59985641944932,62.571259234135844,1.045604439187408
90002_15,5.237253490784508,65.17641577453719,0.979288505688773
90002_16,4.905650632172505,66.73701125274943,1.0140662217008158
90002_17,4.204973897827394,67.37310580194118,1.0227628183129802
90002_18,3.6512983493536093,68.34908311037056,0.994044325929969
90002_19,3.3943354389836355,67.37636560057315,1.0037284406475426
90002_20,3.7104644674430496,65.32615008008626,1.0274330595313337
90002_21,5.348248436416777,59.317923069259365,1.0547813712478256
90002_22,7.871840079333022,51.614472643395025,1.218169132432828
90002_23,9.877544503685142,44.25230617441325,1.2954436572485302
90002_24,11.935753073483408,38.04505814549286,1.3579952357204208
90002_25,13.302958550060048,33.97550116109529,1.3853498164153368
90002_26,14.77122338908118,30.68924503509282,1.4555255783188121
90002_27,15.34153692594898,28.54365085729326,1.4566341090805794
90002_28,16.19199612870438,27.28253037443595,1.4399025078524084
90002_29,15.325255859404098,28.45411701061019,1.3257994393169175
90002_30,13.221060299528698,36.56299573070071,0.9691770402305999
90002_31,11.152491059033611,45.26925094047359,0.880141090024338
90002_32,9.721359178136936,52.95268888569919,0.8870275299590937
90002_33,8.633294856201765,59.63081659170288,0.9579033536600012
90002_34,7.649068821529419,64.62255361817736,0.9711332397374035
90002_35,6.978990604974312,68.1892879219224,0.9712867899713649
90002_36,6.474129091590445,70.1047274284723,0.9626375237415792
90003_00,10.0,26.0,4.9
90003_01,11.3,24.0,4.2
90003_02,13.3,22.0,3.6
90003_03,13.5,21.0,2.2
90003_04,13.475977060391862,20.26913818899589,2.998872271906055
90003_05,12.927511281663437,20.645543118536622,3.026515153291714
90003_06,11.344168168053642,23.732919944012895,2.589184450070958
90003_07,9.51300248753735,26.633086995864563,2.492688416973964
90003_08,8.61815168336589,29.31557581751455,2.3495633569474017
90003_09,7.552842491026507,33.6650887727942,2.3428776276533565
90003_10,6.578703302611614,36.7617778575271,2.198535852460251
90003_11,5.7417729284958305,40.76376486995337,2.0255864024639716
90003_12,4.552769515652059,44.79478701568196,1.9301799779622595
90003_13,3.1582203579022496,49.24070742111466,1.6723502126770158
90003_14,2.258020201723713,53.45194106763124,1.597587580867833
90003_15,1.4182727556386032,56.57286042738068,1.6727664657122947
90003_16,0.6920551520011311,59.32156984401671,1.744004001834447
90003_17,0.05304393301824465,60.88209458890273,1.812051635171117
90003_18,-0.8678941209004337,62.97795143650157,1.7195177358965898
90003_19,-1.1472713591308403,65.24305317749199,1.7676245520347247
90003_20,-0.5401849503423093,66.34632022120414,1.8410019180691535
90003_21,0.9349086579350933,62.246454715547415,2.003506727502334
90003_22,3.989167726488646,53.33793259000508,2.359215804435122
90003_23,6.826668587543155,43.01083291512646,2.410329704569455
90003_24,9.901716624117379,33.675686611383625,2.582039827392174
90003_25,12.008156898190556,26.485399334510813,2.7274970570100736
90003_26,13.258446074742517,22.6156540364192,2.8645554171166974
90003_27,14.02387172073032,20.378104230749994,2.676853631862521
90003_28,14.468471094692276,19.3403439571123,2.5030204964711165
90003_29,14.034675303079368,20.558404108719536,2.1697596190397443
90003_30,12.038757963473762,24.93852401075452,1.8214474230589428
90003_31,10.094769389841407,28.331960198722722,1.69069956073832
90003_32,8.481214299934337,32.45815939357913,1.5226256826155322
90003_33,6.934541228014379,37.903082841014616,1.4363780563162192
90003_34,5.876173330928564,41.954477705422065,1.6470093511427395
90003_35,5.196052556489359,46.49020826765998,1.6473767232195928
90003_36,4.171754950283522,50.025009158038706,1.6233381814756351
90004_00,12.8,28.0,2.3
90004_01,13.8,26.0,2.5
90004_02,14.9,26.0,2.0
90004_03,15.6,24.0,1.5
90004_04,15.991472738272646,23.03356237653849,1.824203303139658
90004_05,15.567822955809666,24.445179660764513,1.7978060049585556
90004_06,12.776840827822502,33.33777969821202,1.3300748176003874
90004_07,9.809251555756385,43.98820088442112,1.2157482622485822
90004_08,7.848041025430501,53.302600669702485,1.1413936327055247
90004_09,6.238878425465798,61.25267327888739,1.0465751300432098
90004_10,4.775319686113422,67.24053510630381,1.0160524149896388
90004_11,3.798260857791115,71.37830361698519,1.0155921665430647
90004_12,3.029397483262531,73.4753776763186,1.0271035589872406
90004_13,2.163112537732073,75.7209233814092,1.0591780214969548
