Time,t2m_M,q2m_M,rh2m_M,w10m_M,d10m_M,u10m_M,v10m_M,SWD_M,GLW_M,HFX_M,LH_M,RAIN_M,PBLH_M,TC975_M,TC925_M,TC850_M,TC700_M,TC500_M,wspd975_M,wspd925_M,wspd850_M,wspd700_M,wspd500_M,Q975_M,Q925_M,Q850_M,Q700_M,Q500_M,psur_obs,t2m_obs,q2m_obs,w10m_obs,d10m_obs,rh2m_obs,u10m_obs,v10m_obs,RAIN_obs,psfc_M,t2m_prophet,rh2m_prophet,w10m_prophet
2018-08-29 00:00:00,33.03,13.792989000000002,43.51600000000001,1.5219999999999998,354.9369999999999,0.5469265,-1.4203364,0.0,0.0,0.0,0.0,0.0,0.0,24.581,20.413,16.320999999999998,7.335,-6.416,2.309,4.918,10.411,9.164,17.048,10.26,9.513,6.359,3.613,1.347,1006.3,29.0,10.81437,2.0,66.0,43.0,-1.827091,-0.8134735,0.0,1007.004,26.647204833630337,62.21575963796185,1.7750185505159604
2018-08-29 01:00:00,29.063,10.272658,40.738,2.293,25.741,-0.9538347,-2.0851974,874.877,372.577,138.694,235.91,0.0,1326.164,25.629,21.278,16.444000000000006,7.467,-6.716,3.4530000000000003,4.024,9.172,8.891,15.425,9.553,9.381,7.05,3.1710000000000003,1.624,1005.7,30.1,9.13231,2.5,358.0,34.0,0.08725019,-2.498477,0.0,1006.687,27.661548198490003,59.36874794901592,1.919270531984502
2018-08-29 02:00:00,30.079,10.221957000000002,38.204,2.4330000000000003,23.917,-0.944354,-2.24225,867.725,376.405,153.99,242.174,0.0,1549.463,26.619,22.224,16.42,7.999,-6.497999999999998,3.767,4.336,7.12,9.613,16.234,9.52,9.39,8.198,2.727,2.1,1005.3,30.6,9.948937,1.3,39.0,36.0,-0.8181165,-1.01029,0.0,1006.174,28.492292791877947,57.3496354931396,2.0777911510046256
2018-08-29 03:00:00,30.767,10.131329,36.305,2.116,16.945999999999998,-0.58971524,-2.0321643,798.0889999999998,381.703,144.069,227.704,0.0,1592.431,27.483,23.021,16.576,8.222999999999999,-6.032,3.235,3.715,6.087999999999999,9.55,17.384,9.484,9.401,8.835,2.864,2.15,1004.8,30.7,10.55388,1.4,70.0,38.0,-1.31557,-0.4788284,0.0,1004.539,29.15435273914661,55.78711754195015,2.2284132914077674
2018-08-29 04:00:00,31.527,10.002608,34.262,2.065,31.508000000000006,-1.0352431999999998,-1.7867558999999995,673.377,385.809,118.023,200.758,0.0,1746.325,28.256,23.782,17.171,8.255,-6.0470000000000015,3.174,3.599,5.425,9.17,17.524,9.353,9.283,8.898,3.0460000000000003,2.216,1004.4,31.3,10.08862,3.4,59.0,35.0,-2.914369,-1.75113,0.0,1004.944,29.51645372672437,54.91328260383464,2.2993630823344486
2018-08-29 05:00:00,31.946,9.822639,32.846,1.921,51.986,-1.4638486000000002,-1.2439407,503.659,389.825,80.555,159.067,0.0,1646.175,28.796,24.296,17.561,8.357999999999999,-6.135,2.929,3.244,4.868,8.749,17.309,9.21,9.172,9.007,3.272,2.2880000000000003,1004.2,31.8,10.39035,2.1,85.0,35.0,-2.092009,-0.18302720000000006,0.0,1004.756,29.39100037037407,55.38040493235407,2.221081362117288
2018-08-29 06:00:00,32.116,9.707082000000002,32.113,1.873,69.809,-1.7197672,-0.74197686,304.3640000000001,393.004,39.313,107.467,0.0,1645.3870000000004,29.138,24.643,17.845,8.401,-5.884,2.964,3.323,4.677,7.945,17.315,9.099,9.062,8.994,3.568,2.021,1004.2,31.5,9.927461,3.7,74.0,34.0,-3.556668,-1.019858,0.0,1004.819,28.71311490484168,57.60549778914942,1.9896802316766773
2018-08-29 07:00:00,30.836,10.414501,37.079,1.6780000000000002,82.335,-1.6450346000000002,-0.33097600000000005,99.807,395.134,10.298,41.974,0.0,1461.55,29.174,24.708,17.85,8.796,-5.297999999999999,2.884,3.2,5.199,8.373,16.730999999999998,9.35,9.27,9.111,3.48,1.903,1004.5,30.7,10.55705,2.5,94.0,38.0,-2.49391,0.1743909,0.0,1004.215,27.63635699955148,61.27630418032254,1.6833697084762391
2018-08-29 08:00:00,28.919,10.464236,41.735,2.187,141.279,-1.5488288,1.5440526,0.0,394.65,3.188,4.613,0.0,287.966,28.336,24.529,17.986,8.312000000000001,-5.382999999999999,4.386,1.781,5.455,7.877000000000002,15.996,9.906,9.405,9.301,4.039,2.007,1005.1,28.5,12.23105,1.9,163.0,50.0,-0.5555065,1.816979,0.0,1004.834,26.45244294720917,65.4753206168968,1.4134279904398233
2018-08-29 09:00:00,28.182,10.772309,44.898,2.111,144.67600000000004,-1.4082748,1.5726041000000002,0.0,393.099,-0.911,4.268,0.0,232.534,27.743,24.366,17.813,7.6,-5.839,5.207999999999998,1.203,3.691,6.966,15.341,10.19,9.424,9.278,4.724,1.927,1005.8,27.0,12.49769,1.1,176.0,56.0,-0.07673212,1.097321,0.0,1005.801,25.407274413304638,69.28645146314872,1.2499762074411247
