FORE_data,t2m_lgb_q,rh2m_lgb_q,w10m_lgb_q
90001_00,13.7,22.0,2.8
90001_01,14.8,21.0,3.4
90001_02,15.3,21.0,2.9
90001_03,15.9,20.0,1.6
90001_04,16.045556075355233,18.70050812873917,2.43769151279282
90001_05,15.537125904502098,19.576387351157607,2.2804199268244485
90001_06,13.153687239652989,27.398806340550127,1.578373465081589
90001_07,10.045856645078489,38.87213317056038,1.4308969560879259
90001_08,7.608804789120821,51.41311615125233,1.3282949313214192
90001_09,6.234312644246777,56.397398483692626,1.2826385947184806
90001_10,4.960887925147485,58.9196672555507,1.1915873792950007
90001_11,4.296801768703814,61.330438713155516,1.1724555895464663
90001_12,3.28165099641929,62.65522617378131,1.1667147131401285
90001_13,2.8619124544139574,65.36606999383393,1.007253702556314
90001_14,2.407622502843394,67.80252646343631,0.9144552629537301
90001_15,1.8294964280450925,70.73511760435542,0.8566596162165837
90001_16,1.1668448514953838,75.27661713473614,0.7653794890407941
90001_17,0.9765796229785215,77.92393697024073,0.7685299454252273
90001_18,0.7373573449590838,80.09445828475047,0.7880788993003373
90001_19,0.48007677976820257,81.85736129994338,0.8051624862221918
90001_20,0.4452979632700747,82.28807208528463,0.7808022769979797
90001_21,2.638373911376976,75.13307992138563,0.7459862824697181
90001_22,6.366178440736273,58.50290914767646,0.9271175054658966
90001_23,10.1385876326217,43.44657320022786,1.4642265553264777
90001_24,12.350603934616185,33.851467602973976,1.837474235017916
90001_25,14.2175813643259,29.175180687264866,2.1723020714300767
90001_26,15.284412048755833,24.570268444534378,2.2826435110778553
90001_27,15.848954921356047,22.66469733022752,2.4257645295206323
90001_28,15.98654468310292,20.98532210071003,2.486897278648241
90001_29,15.138797133252975,20.935423007657455,2.2921573426398454
90001_30,12.277057379109948,28.805232775208623,1.7918065067537279
90001_31,8.929402780598481,41.70387895228273,1.491336222436761
90001_32,7.1404002898263155,52.55502530621082,1.2934065594464743
90001_33,5.770675106834,58.352284023925705,1.178008124040766
90001_34,4.842030449037188,61.73495176236193,1.111069529009716
90001_35,4.305747694669927,64.63311125781975,1.0295902663614545
90001_36,3.405483242349358,67.32019024417072,0.9472867967238379
90002_00,13.4,31.0,2.4
90002_01,15.0,24.0,1.5
90002_02,15.7,23.0,1.3
90002_03,16.0,23.0,2.8
90002_04,16.32638871733723,22.39748232820565,2.342030023250149
90002_05,15.957041630987812,23.522619294871696,2.089852356241398
90002_06,13.470406277844457,30.307731217576535,1.4339655501381687
90002_07,11.553204171255317,36.91824564657738,1.2736242925680328
90002_08,10.034968158287773,42.15643676979085,1.2251756617312557
90002_09,8.866584208666639,49.452268809017866,1.2860672293730029
90002_10,7.67011635925785,54.08956922800462,1.2528125491582565
90002_11,6.943218005281711,57.68770216638392,1.2550526293791253
90002_12,6.431263244547113,61.25409777134015,1.2093566890928586
90002_13,5.983909408943234,64.70875438964381,1.1899339356076275
90002_14,5.807445406622423,67.00342370193735,1.112297981773864
90002_15,5.427958544459258,69.19360107199881,1.0771567891385578
90002_16,5.1780114727215105,71.68896000061348,1.0705540949181604
90002_17,5.116465193976106,73.30341689707666,1.0748349002896256
90002_18,4.5361517112811605,73.94123804106914,1.0443837645756244
90002_19,3.8239619938339504,74.32327329436073,1.049301848894222
90002_20,3.7655905344866123,72.95780069515439,1.0791910058421714
90002_21,6.003981454134321,61.35841717447278,1.0993650896296254
90002_22,8.713532914574866,50.46510631756507,1.192544041244511
90002_23,11.19615843329443,40.1541017254938,1.2363740124944511
90002_24,12.760022754952924,33.99431275081395,1.3322181661120398
90002_25,13.971812253265231,30.673324692902384,1.350641609132381
90002_26,14.884134344122925,28.3641873159142,1.469570314057027
90002_27,16.01650936228446,26.937047358342433,1.4868082407656877
90002_28,16.29465659007171,26.40297698455249,1.517447014342089
90002_29,15.824084984963653,27.511036998689043,1.3653602244728045
90002_30,13.26272124028556,39.68712668234583,1.0313803689168348
90002_31,10.98398955462389,52.330210388826245,0.9470387347576747
90002_32,8.798213171269493,62.036001269340034,0.9623905567682081
90002_33,7.5592198703878495,68.01237853935105,1.036827951230254
90002_34,6.654338280922627,71.92703368933412,1.0450990322993143
90002_35,6.214386147444817,74.26795329583909,1.0337480420016938
90002_36,5.749119461407367,75.67956444832578,1.0149468476354118
90003_00,10.0,26.0,4.9
90003_01,11.3,24.0,4.2
90003_02,13.3,22.0,3.6
90003_03,13.5,21.0,2.2
90003_04,13.736618045156522,19.982575507731312,3.1057132807390997
90003_05,12.92193626228737,21.004861394946232,2.8589138135856498
90003_06,11.240316431439867,23.842999081443523,2.562743120216141
90003_07,10.063516208688888,27.58133945488257,2.5749499299260736
90003_08,8.880409923418915,30.301607355978785,2.3522704761696005
90003_09,7.882897182769346,33.18812361296953,2.5733460134185546
90003_10,6.856991290444187,37.28210710041527,2.3879235262059946
90003_11,6.09569873543103,41.506850422546925,2.404792686286511
90003_12,5.409070254992845,45.045300354363306,2.1071884909405068
90003_13,3.756587692991314,49.57431000016755,1.629373168475347
90003_14,2.7364897432589936,52.81178071924078,1.611035935827724
90003_15,2.046400185115713,55.71614664325288,1.85976416405478
90003_16,1.3115721967072487,58.67134726910233,1.8880370118049357
90003_17,0.6356512964563631,60.76045698324997,1.760713902371497
90003_18,-0.02838537705306455,63.4925681043267,1.736558258087376
90003_19,-0.6774522776343006,65.52138428572393,1.813049079633838
90003_20,-1.0827720929409703,66.9514961619305,2.1306392312583613
90003_21,1.163312958628778,59.944756189214836,2.1638640677338152
90003_22,4.276770975592194,50.0878484692789,2.5026082766037074
90003_23,7.740001395983993,40.08554510103868,2.4219959995439124
90003_24,10.493935070443072,31.201919326165836,2.36731387651526
90003_25,12.148837005897706,26.06268828544293,2.7146691795485745
90003_26,13.409479792272343,22.474351914694008,2.8347054795639446
90003_27,14.216849850905628,20.392501775857145,2.5584477107245758
90003_28,14.709380143493888,19.278356427203008,2.42607693486055
90003_29,14.122711529419211,19.528989132331898,2.0183092512393555
90003_30,12.040171566161511,24.253149955841838,1.6100595672286935
90003_31,10.129780280614527,29.711697554709126,1.602942319274566
90003_32,8.55077798526799,36.45588242254926,1.3958693431107938
90003_33,7.484597715951959,42.096116131435764,1.4528591302902727
90003_34,6.8147571619958764,45.09268379229045,1.8021115204086051
90003_35,5.773901157942117,49.17197261634293,1.827247686791077
90003_36,5.058042763308115,52.51112548342839,1.727143857549387
90004_00,12.8,28.0,2.3
90004_01,13.8,26.0,2.5
90004_02,14.9,26.0,2.0
90004_03,15.6,24.0,1.5
90004_04,15.834046648651018,23.33605336912201,1.7993344818788783
90004_05,14.849718570939787,24.394262624049173,1.7784641182942464
90004_06,11.366498255577435,33.93548299724308,1.1673651479876792
90004_07,8.06289109385912,49.740863135208286,1.1241384538078643
90004_08,6.226676254728951,61.164230330855034,1.1205483554932356
90004_09,4.798127535367176,66.63919447106308,1.0734559688223044
90004_10,4.27844009288985,71.46824194279976,1.0764286106669285
90004_11,3.802875936898653,72.36773977274783,1.0769282566537368
90004_12,3.4229467136184075,73.7069156804174,1.0895659452638686
90004_13,3.0244312712840995,75.13727950031888,1.1208224468601096
