FORE_data,t2m_catboost_global,rh2m_catboost_global,w10m_catboost_global
90001_00,15.1,50.0,1.1
90001_01,16.7,45.0,0.6
90001_02,17.5,41.0,2.1
90001_03,17.9,40.0,1.4
90001_04,18.0089570458994,40.37697614241515,1.8468636861029488
90001_05,17.656167547363143,42.95937416296404,1.7299372004210256
90001_06,15.728275151496415,51.14572543603747,1.1752620015524393
90001_07,13.564857317340719,59.69722549631282,0.9852917737604298
90001_08,12.029629830737298,67.72474923163841,0.9494744961119814
90001_09,10.94792987750611,72.02586739114932,1.0076651776562129
90001_10,10.21764075189486,75.830239890236,1.0809966162558244
90001_11,9.870817089281891,76.49967461971228,1.1670975037936717
90001_12,9.567350443909314,76.78674071119704,1.2365578202151877
90001_13,9.552690538853192,78.35896177301017,1.3191770734026131
90001_14,9.436351103296111,79.91174233259991,1.3182448965859885
90001_15,9.482024770288302,81.12085280614123,1.3267183267576255
90001_16,9.500791005468717,82.8347871005655,1.3372408794786086
90001_17,9.533445647660487,84.4021994143457,1.3125734939321985
90001_18,9.515029223309172,86.00938649875272,1.305668709309475
90001_19,9.515849486917267,86.2977163891509,1.3266872651538342
90001_20,9.82776551784651,84.97869041379333,1.251670505535485
90001_21,10.459696392196989,83.44907020929966,1.1350096072067983
90001_22,11.283256628087312,80.93604444339367,1.1495512045236285
90001_23,11.88195500260325,77.66027680878699,1.2134591966341797
90001_24,12.268418442170429,76.73445308925065,1.0976013876879183
90001_25,12.231397925505654,76.0125850687588,1.0203323298502094
90001_26,11.945181001200943,76.81017201117446,1.0390856051284942
90001_27,11.47942721647189,78.60612944705139,1.0800449733104358
90001_28,11.010085190102934,79.9657150128883,1.068933721838064
90001_29,10.011052611900006,82.38188108586559,1.0278115549768405
90001_30,8.894235302183834,86.31108170641161,0.985730677723771
90001_31,8.121948524034629,88.92831986457236,0.8523334579942206
90001_32,7.546251552924446,90.72689674738389,0.7590325764404569
90001_33,7.327349670223609,92.08546030126539,0.8051389071441957
90001_34,6.936621189310863,92.02779939217601,0.8574401653636703
90001_35,6.691727613926522,91.7856957198722,0.8373458178485205
90001_36,6.468188072730556,91.84917491866251,0.8125919188880973
90002_00,12.7,59.0,1.2
90002_01,14.0,56.0,2.0
90002_02,15.7,50.0,1.8
90002_03,16.3,47.0,2.4
90002_04,16.665401295546786,46.8685291834891,2.2334459222286944
90002_05,16.323782269314652,48.343177766072216,1.925626843385111
90002_06,14.593918380955527,55.66189736196514,1.3860556351876092
90002_07,12.779583533113186,64.84330330647205,1.1234038408143903
90002_08,11.05967962118326,72.02138788203887,1.0448485371808964
90002_09,9.77695778384733,78.75925329531799,1.040466926213319
90002_10,9.130077959109125,81.76786101027312,0.997857871926055
90002_11,8.666959980607832,83.73898605028312,0.9380548358274128
90002_12,8.471657445380812,85.2816543727895,0.9202711489398993
90002_13,8.126884840088248,87.02765825189262,0.9266885590925571
90002_14,8.21625408706794,89.09651477959119,0.8874134731289076
90002_15,8.312454693240536,89.57340122356244,0.8912817856513656
90002_16,8.655472367648402,89.49902048213018,0.9048347977982146
90002_17,9.006899409889918,89.38859429685809,0.9025834590786647
90002_18,9.32122788186279,89.48002009297538,0.8603598233802503
90002_19,9.232191515419323,89.1611570299505,0.8238923136478461
90002_20,9.593825725551069,88.33053777338012,0.9071646447678181
90002_21,10.304753392142715,87.84756192294476,0.9607583572297754
90002_22,10.920304749129713,86.46611920248354,1.1129256858745733
90002_23,11.290480061096222,83.66388596675287,1.2113513270793406
90002_24,11.410143702348535,81.66495018610847,1.51463757276686
90002_25,11.358052021827655,80.3724947356875,1.742489365837298
90002_26,10.961231230259068,80.54342941383861,1.793006407563193
90002_27,10.551078045970042,81.11591043597771,1.7901444319405422
90002_28,10.252570701306842,82.23707279632282,1.7045539298646477
90002_29,9.68726134328171,85.10365949294375,1.6695645811717392
90002_30,8.975017083913787,86.79873851262593,1.5187526512540304
90002_31,8.298360254571959,87.64759111160195,1.4140975089036423
90002_32,7.539690021662019,89.56008678550862,1.3996591518293957
90002_33,7.23917946701692,89.86100329321016,1.3391670932775108
90002_34,6.914754165321568,89.79419091676687,1.3362666708957802
90002_35,6.684302365140587,89.3149641645833,1.3262185972935236
90002_36,6.488145677993582,88.6597078896755,1.274306576875342
90003_00,12.7,52.0,1.1
90003_01,15.3,45.0,3.8
90003_02,16.5,39.0,4.9
90003_03,16.7,37.0,6.4
90003_04,16.420095632430456,39.452003915209225,5.62027627910189
90003_05,15.530533767275317,43.6314578404427,5.1365840055561955
90003_06,14.05261862653732,49.467741822584415,4.121168456958
90003_07,12.504334637998605,55.57808882176599,3.2121333242338497
90003_08,11.092859426033664,62.66752758606939,2.4525909544471136
90003_09,9.924628714159297,68.80551465853175,1.8766372486731062
90003_10,8.733922945870072,73.2344234694084,1.578143035320004
90003_11,8.049365467072155,77.32923607103766,1.3811758512033505
90003_12,7.509104662495147,80.2211864196382,1.2586700692876187
90003_13,7.3273016224660985,81.88079614400999,1.1455981039322096
90003_14,7.082324690480652,82.37484591075261,1.139985273837774
90003_15,6.75147792487613,84.2458041094252,1.2207248945375357
90003_16,6.4464905674978095,86.61906594033876,1.158316373404129
90003_17,6.510180910838137,87.0222406212234,1.1933255266222995
90003_18,6.708056169891604,88.5404377994703,1.208874538105397
90003_19,6.585056733716724,89.53280780513528,1.3983525301033923
90003_20,6.706137813807829,88.99518176962663,1.5688549593136023
90003_21,6.8964139679361685,88.23897442162726,1.8076787127309684
90003_22,7.454474186828717,88.04181427710486,2.2238664041657072
90003_23,7.540437153838811,87.67479468377265,2.6550089842560576
