FORE_data,t2m_catboost_global,rh2m_catboost_global,w10m_catboost_global
90001_00,14.2,28.0,3.0
90001_01,15.5,25.0,2.2
90001_02,16.4,22.0,2.2
90001_03,16.7,19.0,2.8
90001_04,16.955113803910184,18.358314511385657,2.5705230168362543
90001_05,16.298477308452657,20.08066766846987,2.0420547817806285
90001_06,14.0303488836374,28.179832757771432,1.586429114459965
90001_07,11.374788403957474,38.12436368118374,1.2272027089399724
90001_08,9.13790252099764,48.444381480671574,1.0889815415348836
90001_09,7.609292520919142,55.36694265359024,1.0028943428264763
90001_10,6.4284571432571385,61.03844073733924,0.9791379114283232
90001_11,5.477755792479592,65.51090060503381,0.8938570875532779
90001_12,4.539580408223594,69.11157895828359,0.8416006422669431
90001_13,3.613443321897023,71.83378905313161,0.9531472151665006
90001_14,3.055485281088263,73.88931809736354,0.9884469128032132
90001_15,2.2442463568949123,76.13568475982457,0.859628222910635
90001_16,1.6541288725738537,77.74053359599237,0.8022179958398831
90001_17,1.089914243968642,79.64407868914252,0.8162669328545147
90001_18,0.488451015093585,80.23998929253041,0.8785689935511964
90001_19,0.6141472872887915,80.5520557134507,0.9175520599900996
90001_20,0.9987514328268485,78.69076823327481,0.9740342912641955
90001_21,3.117026976780999,70.2859410596236,0.9348940614475949
90001_22,6.972466665302746,54.01957403358564,0.93580073939556
90001_23,10.380494005581054,41.10917140063207,0.9984229090110542
90001_24,12.976198955168584,33.36610827600098,1.303813168545898
90001_25,14.873519949293723,27.258068031821466,1.667744832916406
90001_26,16.412974569826535,23.518126019512053,1.738880060401379
90001_27,17.42037439570335,21.43433059998803,1.7269978131302057
90001_28,17.956724017869746,20.672263617525424,1.674203229248005
90001_29,17.388423844548242,23.031007932202463,1.4643490955078264
90001_30,14.539102760821018,31.643062225887846,1.0355343305746527
90001_31,11.852316408614486,41.56308266644371,0.877809767309071
90001_32,9.749222864828319,50.76992719755126,0.8199636819624371
90001_33,8.11136207647068,57.137438512081104,0.8630559164104848
90001_34,6.856745482090134,61.56292877850325,0.8632860933262461
90001_35,5.981601689121815,65.09542297378013,0.8736764189280924
90001_36,5.126629167418228,68.61418476885201,0.8879946106182651
90002_00,12.4,34.0,2.2
90002_01,14.1,29.0,2.2
90002_02,15.4,25.0,1.5
90002_03,16.4,24.0,1.2
90002_04,16.749567290783247,24.458025234294578,1.3762561680077414
90002_05,16.18616245679822,26.508752788212984,1.27441907213031
90002_06,13.977853198409177,33.84475345409007,0.9800460737036373
90002_07,11.31317239143102,42.15700279861627,0.8337395046172036
90002_08,9.263333664391697,50.4404527215887,0.7988265050121651
90002_09,7.76560098807841,56.87946071311838,0.8503908733002495
90002_10,6.661225822101257,61.727621084799075,0.8671052681940118
90002_11,5.82731133367349,65.13731900985127,0.8574873140231493
90002_12,5.233134931775336,68.89214294008228,0.8271280746194659
90002_13,4.739320492240209,71.08499732510839,0.8163963619725684
90002_14,4.4089984527828525,72.85304258715112,0.8462904908971806
90002_15,3.9891926058918554,74.66921354809105,0.8424210731360376
90002_16,3.6006205833175504,76.61234467718383,0.8063631413917905
90002_17,3.290904131158824,77.43586301581729,0.8329174823443528
90002_18,2.9846481008402876,79.19156938228942,0.8653933529589966
90002_19,2.672622637091376,80.03751602937561,0.8654292699304552
90002_20,2.6534809437176547,79.50635840283154,0.8690744377948992
90002_21,4.351373533874207,73.58493165716206,0.8906397935835794
90002_22,7.316543917739198,63.64396164006194,0.9577691543850512
90002_23,10.678089352519734,51.37273094911259,0.9981465490641784
90002_24,13.289775423995955,38.65639845412792,1.1120010958849325
90002_25,15.099154196011852,31.736695903766137,1.1053307393226668
90002_26,16.30948341922967,28.059929902470564,1.2344901825205652
90002_27,17.16775674002177,26.058574449377247,1.3516487421925825
90002_28,17.475612577771155,26.26002265177765,1.3390163764890266
90002_29,16.95266210717904,29.190584737304622,1.283301768470348
90002_30,14.65315455674052,36.43424413917449,0.9592916829145001
90002_31,12.150637983307462,45.899243239806665,0.84789180344797
90002_32,10.271080660316297,52.74093917133343,0.8272226225391228
90002_33,8.795321941696416,59.24997486408293,0.842179264120985
90002_34,7.714284010434475,64.3141751081424,0.8621756826034808
90002_35,6.801477301605896,67.58315312946866,0.8689763205248071
90002_36,6.309807510945251,69.89828207170264,0.8629652124126557
90003_00,10.8,30.0,3.6
90003_01,12.7,24.0,2.9
90003_02,13.5,22.0,3.0
90003_03,14.4,21.0,3.3
90003_04,14.756425534142242,20.345029334967034,2.9106173009244056
90003_05,14.404515597994155,21.05792089249865,2.560591641071242
90003_06,12.10810581845916,26.23292932977345,2.2315154368990515
90003_07,9.816474746971306,32.27287817864167,2.0520763178187873
90003_08,7.921952003032419,37.637717983330944,1.721441646343311
90003_09,6.6557722439702465,42.11533259175952,1.5827371040644451
90003_10,5.459523408221397,47.177140382800566,1.5423243596909055
90003_11,4.603649553875233,50.91827506368018,1.4796498645852019
90003_12,3.7161692466232004,54.72048825153195,1.4501679652146973
90003_13,3.223626212357744,57.152864500025004,1.5677006508295324
90003_14,2.799081412872633,58.689094705983116,1.5775581604595184
90003_15,2.0520605315272813,60.5642643562024,1.5493744795673714
90003_16,1.3751635342748205,63.1744751739452,1.479468145409263
90003_17,0.7662456785565636,65.02689183014401,1.365000461200715
