FORE_data,t2m_lgb_global,rh2m_lgb_global,w10m_lgb_global
90001_00,14.0,31.0,1.8
90001_01,16.4,24.0,1.8
90001_02,17.2,23.0,2.7
90001_03,17.6,23.0,2.1
90001_04,17.78149904428069,23.019902344185457,1.864241656817518
90001_05,17.03624723441733,24.519590647626018,1.7002156753077649
90001_06,14.06489219689312,35.43749376384149,1.2195318790611065
90001_07,10.392419644679109,47.14904785793076,1.037686564895114
90001_08,7.973463017366307,57.367769783881506,0.9096494502697882
90001_09,6.396909984419975,62.73427980527459,0.9119141902507583
90001_10,5.400395311101548,67.74038596871429,0.9352319310571638
90001_11,4.562571025145254,71.46091681061606,0.9487111049334284
90001_12,4.054126869022342,74.50161406878476,0.9764574141489198
90001_13,3.822865833912704,77.26232657336992,0.97328518579108
90001_14,3.8921579111151337,79.00900760836687,0.989690583980865
90001_15,3.9339777573671237,80.62713530285164,1.0662038267510021
90001_16,3.8659644001684925,82.76523655712873,1.0319266714393163
90001_17,3.9557388616884195,83.44280689207594,1.0415595464539618
90001_18,3.855524152686855,84.38751662623291,1.0785779122461632
90001_19,3.7965703197517335,84.62165379982669,0.9927633436582888
90001_20,3.772583684812742,84.81826481673968,0.9863885206624394
90001_21,5.722832965153075,78.64348504602083,0.9839574371977936
90001_22,9.341528605289655,65.90347808912834,1.0353629009000913
90001_23,12.226825971916709,50.480262033597576,1.1123435581107357
90001_24,14.76457387292521,42.32063318829563,1.4019419308897694
90001_25,16.46728667129719,39.087490403790994,1.6630723710218873
90001_26,17.510533970322808,37.08669155425211,1.6938243947603422
90001_27,17.730933114876503,37.1870561428738,1.8317843309012223
90001_28,17.811822286477746,38.13047087676223,1.924268249289791
90001_29,17.27704012457179,41.33525050999823,1.712126037678028
90001_30,14.811273230918939,51.85647491691465,1.1911580975215348
90001_31,12.32277210845742,60.009515037813244,1.1046938625204938
90001_32,10.557918131928977,67.37690308099174,1.0656760932751868
90001_33,9.47854342734563,71.35293923091955,1.0487515126888574
