FORE_data,       t2m,      rh2m,      w10m
90001_00,15.9,26.0,4.8
90001_01,16.5,24.0,5.3
90001_02,16.1,25.0,5.900000000000001
90001_03,15.9,26.0,6.2
90001_04,15.722193048992091,24.667286404843484,5.310294084463671
90001_05,15.162008816463953,25.452417366725665,4.918900701668494
90001_06,13.676241434488325,28.98171220608455,3.9176121725014874
90001_07,12.132317834510994,32.84994582850231,3.4772499311653373
90001_08,10.793963618087867,36.29318366179928,2.66136756983127
90001_09,9.497390318513391,40.038916508518284,2.186403903268879
90001_10,8.65851604895723,41.709031533385634,2.0109110534149304
90001_11,8.08872967118133,43.052346117175006,2.0688907487863784
90001_12,7.540785723770045,44.08200865700835,1.9981362017468367
90001_13,6.8365862492860465,45.54062844565141,1.9950481575073937
90001_14,6.314704328275597,46.69003130696613,2.052260237174835
90001_15,5.868204734841726,47.75505807023543,2.0760209569003067
90001_16,5.1641354176669845,49.14757880821893,1.9962026570591966
90001_17,4.722576306850738,50.90187551628561,1.9186478236570597
90001_18,4.291354852133636,52.33919801056822,1.8249572586541116
90001_19,3.918282458167607,52.91226054534143,1.7609450227233097
90001_20,4.049836259693483,52.152367788215905,1.6619094547215087
90001_21,5.876307921076321,44.20774513134676,1.7093982624575685
90001_22,8.681707136101073,32.70848341394398,2.432202987033639
90001_23,10.8390206720333,26.07780776208953,3.065221706709185
90001_24,12.372287129443597,22.733218422078863,3.7869650443675504
90001_25,13.47745567777637,20.011169937720236,4.126090062699958
90001_26,14.539577116397838,18.793678531204723,4.230830634376425
90001_27,15.300950415949657,17.921548305443988,4.2114945567543645
90001_28,15.580615350967667,17.862817254212825,4.012250217155838
90001_29,15.03779473049797,18.856844141539,3.6351691357367186
90001_30,13.36926401809454,22.59222854734863,2.9642887458369303
90001_31,11.417919862741035,27.11924938147976,2.782419845919277
90001_32,9.715379311300673,32.46925995164453,2.4437350400730895
90001_33,8.340522020034756,37.353799502869855,2.0595103875070717
90001_34,7.202859371604316,41.18002224547963,1.7091217986658334
90001_35,6.401671123564131,45.111589326242914,1.5371227638419995
90001_36,5.6416239386044476,49.01334813515957,1.369085397657815
90002_00,15.6,26.5,4.25
90002_01,15.800000000000002,27.0,6.5
90002_02,16.0,27.0,3.7000000000000006
90002_03,15.4,30.0,4.3
90002_04,16.082079365270257,26.137704024416433,4.8893198539330305
90002_05,15.70717242259554,25.352507665243863,4.615607738072359
90002_06,14.698709805212586,27.60293948985323,3.867197987015153
90002_07,13.543567590365768,30.54009786842148,3.3927192629485248
90002_08,12.315724024730224,34.15775969944282,2.7802848230038197
90002_09,11.276016309655096,37.16552960296219,2.420012473379978
90002_10,10.717056040694237,38.59067149649429,2.3915050748876507
90002_11,10.290033011790792,40.08058082159409,2.278539543050346
90002_12,9.764996044818062,40.57830859653983,2.467897873804375
90002_13,9.28022147943979,41.099604007842956,2.6524674871168403
90002_14,8.836686592902938,42.0749971027235,2.815756903872156
90002_15,8.457297341821755,43.131528592930465,2.7753558351854117
90002_16,8.049587025742198,43.67957535036097,2.626029106742996
90002_17,7.655755780340563,43.74415284638335,2.6302627498823608
90002_18,7.611513439288597,42.197795890075504,2.7976043298755164
90002_19,7.672165834756613,38.89400501813176,3.111792546322759
90002_20,8.142824983444775,35.93641478376768,3.3468978698111886
90002_21,8.958012458223239,32.046074131860614,3.7788250382757087
