FORE_data,       t2m,      rh2m,      w10m
90001_00,13.6,44.0,0.9
90001_01,15.4,39.0,1.1
90001_02,16.4,38.0,1.3999999999999997
90001_03,17.3,38.0,1.7
90001_04,17.303143297463684,38.420361178721826,1.7818335368090625
90001_05,16.77775346091199,42.604606540233846,1.585064146839402
90001_06,14.497735913916012,53.459446928761885,1.1078008526191765
90001_07,12.126277295962794,63.43909989168455,1.0442098442885444
90001_08,10.491411828858665,69.37694119305868,1.0899391902382252
90001_09,9.364527736417168,73.25932998077587,1.1058487372132246
90001_10,8.629862514943461,75.85644339169598,1.2089188012353904
90001_11,8.303570602444418,78.04454058001902,1.336296674618903
90001_12,8.053183806456317,79.31191877348168,1.3654539617687458
90001_13,7.915482707859589,80.63748388320833,1.3830668863393927
90001_14,7.751163415859028,82.03689638422496,1.4156259489152905
90001_15,7.3910195306342645,82.68197300154877,1.343348593283644
90001_16,7.0913797712027105,83.83585442175352,1.3126109971132756
90001_17,6.776107071462253,85.33139068384735,1.2780125254801635
90001_18,6.441524417942191,86.62925668581757,1.2720224734527783
90001_19,6.215063742885781,87.74499023059376,1.2460137766598232
90001_20,6.232134571211186,87.5768014584807,1.1817456265287027
90001_21,7.758062961385836,82.8768513699286,1.194473502372741
90001_22,10.497542464521134,72.6490937966713,1.299626359136213
90001_23,13.113973684372363,60.93725111103643,1.512540970007561
90001_24,14.815723087811719,53.88350938289949,1.7733265623334094
90001_25,15.870461931887197,48.64838465417275,1.7988956825709412
90001_26,16.717398570740233,45.476522981864456,1.925846997715344
90001_27,17.342385759177446,43.113358870903504,2.109698304926103
90001_28,17.63961712432757,42.5537557179372,2.1813345847944423
90001_29,17.111586077336565,45.75388386519495,1.9382719084377191
90001_30,15.225086510748028,55.70672201577387,1.2610837245073463
90001_31,12.957176639445095,65.95698917244259,1.0539616261496825
90001_32,11.294028575797322,72.35825331602152,1.0569076471676588
90001_33,10.265476810928625,76.53547869303902,1.1195467461836086
90001_34,9.543327340049025,78.63884078597063,1.2131838813608855
90001_35,9.186641237755916,80.03276624536262,1.3102443901942564
90001_36,9.165588761024525,81.07407491682908,1.356005684632925
90002_00,11.9,53.0,1.5
90002_01,13.300000000000002,48.0,1.7
90002_02,14.300000000000002,46.0,0.6999999999999998
90002_03,15.5,46.0,1.5
90002_04,16.057437409118922,44.24470613706083,1.5886979513257644
90002_05,15.956050788566927,48.59984322394871,1.4223435750322395
90002_06,14.075403966990683,56.946053939236215,1.1258864683832837
90002_07,12.121797637742207,64.86205153885818,1.0599337612605109
90002_08,10.598204082590094,71.26494636259969,1.04255169173679
90002_09,9.738398113399704,76.25006417367506,1.0264258839587959
90002_10,9.179392635944438,79.8680998051114,1.0335017460903597
90002_11,8.653201337545736,81.83372820100108,1.0366140801851387
90002_12,8.167153265576179,83.93801227460847,1.0417266889437302
90002_13,7.685088616336052,86.02356942670629,1.0274715099560536
90002_14,7.360176186153718,86.87263269319321,0.9913841324950551
90002_15,7.015529159885818,87.62806632097546,0.9749327193961541
90002_16,6.759517377503233,88.16813998712189,0.9923721948544438
90002_17,6.569411801790064,88.62545714214868,0.9806078359160848
90002_18,6.447573238723694,88.57891172014918,1.0023689948097418
90002_19,6.334089149289821,88.30933736615962,0.9917568664179249
90002_20,6.410953201778809,87.10847940033604,1.0550663038087968
90002_21,7.223870776596187,83.46564332338477,1.187552635730479
90002_22,8.710200542364147,77.1169692676321,1.2015588161641586
90002_23,10.403818111345968,70.0100714191178,1.2472734772664917
90002_24,12.30166892586512,64.02442329786503,1.285996117064183
90002_25,13.55264616011724,59.252018738943484,1.38877918230362
90002_26,14.64687676212087,54.80855449129661,1.5424105668125476
90002_27,15.631836532762213,51.42597619135489,1.7675461414802074
90002_28,16.56010128943919,49.30643712085348,2.0659536067817945
90002_29,16.40703029594091,50.916142058645256,1.8399120402726086
90002_30,14.74779262286804,57.68528970777297,1.274288976058334
90002_31,12.951204348587922,66.02571019628692,1.083678032729104
90002_32,11.44037650797888,73.17908447553691,1.0566814987465627
90002_33,10.466321297364187,78.08727900013425,1.0563365927975799
90002_34,9.917544706054718,80.92865092022812,1.044585150606796
90002_35,9.30571311630837,82.74292055193034,1.0515628957356504
90002_36,8.960456458615992,84.57545297061546,1.063735485751752
90003_00,10.5,37.0,1.2
90003_01,13.1,35.0,2.2
90003_02,13.9,38.0,2.7000000000000006
90003_03,15.4,38.0,2.7000000000000006
90003_04,15.377345183776276,38.98642442554475,4.075960468609224
90003_05,14.498932220002501,42.53664503141633,4.219313426474986
90003_06,12.899005874993838,48.13251644649481,3.8075862028822107
90003_07,11.574980569739573,53.624016275091016,3.0855869372011715
90003_08,10.222151406313266,59.019280124635635,2.327461739236798
90003_09,9.369347302041241,63.83952278397958,1.8145097679731457
90003_10,8.655775528635559,67.76699014402091,1.5723281747992317
90003_11,8.32049900843962,70.59801833492536,1.5705111580951083
90003_12,7.804484849092131,72.79512033929898,1.6037437826148786
90003_13,7.229836954841784,74.85591666769402,1.5637886065054192
90003_14,6.622152151000534,77.10009320575257,1.5006502109721538
90003_15,6.074094806198844,78.9301333194111,1.4521647475052573
90003_16,5.491620012997075,80.16184063716626,1.3419012673605346
90003_17,4.947228168371429,81.82543830257198,1.367490835634963
90003_18,4.358796692204856,82.79028303611635,1.3155795178506338
90003_19,3.862766608171802,83.36190882052348,1.3512533043874964
90003_20,3.771988755404545,83.20818929116017,1.4439535336309006
90003_21,4.994717977915922,79.34785136386905,1.66411207832647
90003_22,7.840225160267171,71.11784146198755,1.859965230432395
90003_23,10.82127267922701,60.92084916184192,2.188401587333398
90003_24,13.24570664267838,52.564360810770665,2.542003787246968
90003_25,14.62156634317691,46.8258896227665,3.4319234000642784
90003_26,15.387350751051292,43.15538152420593,4.193424487635808
90003_27,15.845542571181324,41.874918463525205,4.6838285251012755
90003_28,15.758021433348398,42.996429004761445,5.046316023210154
90003_29,14.8428463147889,46.80098124055587,4.9214175174678845
90003_30,13.332513487342114,51.607966819893875,4.069598288256786
90003_31,12.0672457464893,56.67248883049933,3.275707490028069
90003_32,10.918387481860913,61.89902689375007,2.5246881982125386
90003_33,10.083252705363938,66.2318988591332,1.9582381512455396
90003_34,9.352461088910916,69.92606591078629,1.6586595173645728
90003_35,8.841988322922392,73.2366583062129,1.4566950863440689
90003_36,8.522905189679237,75.34871288534345,1.3462078328998228
90004_00,11.699999999999998,50.0,0.55
90004_01,13.300000000000002,46.0,0.6999999999999998
90004_02,14.699999999999998,43.0,3.1495
90004_03,15.800000000000002,42.0,2.02475
90004_04,16.068210980488704,43.367340984770664,1.9264656443302182
90004_05,15.535974320604538,47.04382508996992,1.6330502183376678
90004_06,13.111365681544827,57.33642527043319,1.121922579484018
90004_07,10.551613438416625,67.62474819348789,0.8164361571686345
90004_08,8.861956158460737,75.37353756809263,0.7920604651319866
90004_09,7.818149840704229,81.08766579582955,0.8303338786621094
90004_10,6.846689015206553,84.57998625485432,0.8400473514118504
90004_11,6.442527975993084,85.87745039354085,0.7918870555578557
90004_12,6.1380342047310705,86.93531696840631,0.7289275835174495
90004_13,5.705299583952595,87.47067140123282,0.74536413700419
90004_14,5.330932492613235,88.55405447404053,0.7355751163662578
90004_15,5.074322406693468,89.5222840424721,0.7403447703473063
90004_16,4.865852033408601,90.22269999108225,0.7662778453577305
90004_17,4.669234009043826,90.92654829445831,0.7766293247542887
90004_18,4.480630645100412,91.78124811022353,0.8416789565371126
90004_19,4.417477372820742,91.76265993325029,0.8783700268368998
90004_20,4.54697289073583,91.58052733786275,0.8393878644392251
90004_21,6.281890997387222,88.65103339406126,0.8476323154336672
90004_22,8.600267753226108,79.6558861619866,0.8621926410833863
90004_23,11.219273612476279,67.58785721909663,0.9486693544450473
90004_24,13.602946725370245,58.26950070074772,1.0853090647613781
90004_25,15.288859913919117,52.73059437429998,1.2533722082398315
90004_26,16.16428311677814,49.330605573995115,1.5350513711474012
90004_27,16.700417000052507,47.76937414955242,1.802110940832686
90004_28,16.70451980277341,47.708783669757366,1.8302994167770965
90004_29,15.982943256308625,50.89568547007326,1.5504840556044137
90004_30,13.613321404750804,61.395019762161404,1.073989724751535
90004_31,11.203381220849778,71.28716824078114,0.7630159757325009
90004_32,9.514399070040184,78.24317426142686,0.7400007558710285
90004_33,8.522233691271392,83.27060232833723,0.8308438509268902
90004_34,7.973757434898734,86.27291260098325,0.8690931367718894
90004_35,7.547075683437733,87.9295002118169,0.9102713294602758
90004_36,7.366746136463001,89.6206346417406,0.9021012974880244
90005_00,12.4,44.0,0.9
90005_01,13.300000000000002,42.0,1.3
90005_02,13.9,44.0,1.7
90005_03,14.6,43.0,2.3
90005_04,14.94471050368221,40.22332812249524,1.746839763696509
90005_05,14.533270108168542,43.25521052150373,1.4907272245325665
90005_06,13.32541257395401,48.35628823219029,1.2239450311030617
90005_07,11.802864063443756,54.10730860823886,1.0891187227452253
90005_08,10.476769359687516,58.84220298567386,0.9950994368261128
90005_09,9.576322257327632,63.92057379597506,0.9683743036522644
90005_10,8.723912852590407,67.42591655012286,0.9812967596542416
90005_11,8.211251168335552,70.53975351013571,0.9791557017787863
90005_12,7.766672621607611,72.82610000250229,0.98457665148045
90005_13,7.499974214246412,74.2413109221208,0.9849309932612202
90005_14,7.114111196000352,75.3053110760626,0.9850913095078081
90005_15,6.7859907326511495,76.46094731359017,0.981672054828102
90005_16,6.362946051308846,77.73892080650637,0.9926561996201874
90005_17,6.154280737697654,78.63975460790981,0.9817747609422253
90005_18,5.8821677468044316,79.80985692299191,0.9789489412719293
90005_19,5.944584828076664,80.92333378131958,0.9621411015145854
90005_20,6.029298735599387,81.3797561442805,0.9263748109767267
90005_21,7.100143377341731,79.77745785426843,0.9492920809147201
90005_22,9.31871358241324,73.3637252792198,0.9870853389473156
90005_23,10.966284614711192,66.42090681013552,1.0952238160543943
90005_24,12.357719332829378,61.303548403539025,1.3596336524529156
90005_25,13.32627777501501,58.1442151534927,1.5123689194702836
90005_26,14.093299375555532,55.11812498008873,1.5821696014227333
90005_27,14.778916193100363,52.73638507386642,1.598255126075878
90005_28,15.34053646549327,52.56635968236203,1.5513520926527284
90005_29,15.181382969929247,54.71520396420575,1.393014194311145
90005_30,14.028732806900877,58.89485017233958,1.143075711289504
90005_31,12.658260470595627,63.23584051043388,1.0925094928892902
90005_32,11.555273254060586,66.92579198218654,1.0053579459999626
90005_33,10.653631231100839,70.42251774611078,0.9819080836794768
90005_34,9.912410517150533,73.20279523393275,1.0009031918989757
90005_35,9.473097345442426,75.03304805056298,1.001880720999334
90005_36,9.149101936209652,76.49790900602706,1.0452522545323764
90006_00,15.1,49.0,4.5
90006_01,15.800000000000002,47.0,3.5
90006_02,15.800000000000002,46.0,5.7
90006_03,16.0,46.0,5.2
90006_04,15.102563387123375,45.71827741564706,3.2246373121830048
90006_05,14.029442071596131,49.82908169427066,2.6566553327319684
90006_06,12.258024479359216,56.956669400849734,1.855941359477406
90006_07,10.591583009803452,63.79923931553652,1.504429385137202
90006_08,9.08475051086201,69.12668554489203,1.2679300835774072
90006_09,8.187791894547688,73.41264517868943,1.181789776943499
90006_10,7.626942877707037,76.15065381511921,1.1834944259026758
90006_11,7.338001016455014,78.3056633976442,1.190823819303277
90006_12,6.963389685189249,79.7872774906268,1.1710521668812748
90006_13,6.645618041256973,80.89177845851795,1.1426624335980005
90006_14,6.447982265033706,82.89224611118067,1.1298053587877581
90006_15,6.191093682333121,84.11928609433369,1.0641084852266616
90006_16,6.011879213018779,85.19068651389819,1.0825698011130822
90006_17,5.721171990123232,86.09410228673278,1.1004585264627813
90006_18,5.390226991967432,87.36196639493868,1.062571106880134
90006_19,5.170216984402457,88.12159308637179,1.025324084199225
90006_20,5.225790589993111,88.17138476714331,0.9218886521243749
90006_21,6.135233841537468,86.09445247173407,0.8461263471896251
90006_22,8.245906368269424,77.71416213514824,0.8030326295748634
90006_23,11.839923355434095,62.823011076972456,1.076163201320002
90006_24,14.583109839015206,50.78846518415765,1.6786101188635756
90006_25,15.646407406089267,45.011855200894786,2.1886240767701386
90006_26,15.848268402511906,43.03468793130795,2.7293215335487453
90006_27,15.796621960952516,42.60143271687386,2.9945702969981496
90006_28,15.21079937577879,44.67478937585535,2.72629877148384
90006_29,14.145442437067961,48.929832606141325,2.4078688370996133
90006_30,12.469294852044895,56.17305158692736,1.6857742282874488
90006_31,10.845624264016289,63.3631160555704,1.3002053550118882
90006_32,9.625920334112603,69.38243015830442,1.1227525335890078
90006_33,8.705162420406488,73.65737883556733,1.1012795217863545
90006_34,8.127004912722926,76.80683776872881,1.183769001455553
90006_35,7.817227647026644,79.17539983676095,1.217615170767745
90006_36,7.531643088250277,81.37666946955967,1.1625763385219157
90007_00,7.0,41.0,1.0
90007_01,10.1,36.0,1.8999999999999997
90007_02,12.300000000000002,34.0,1.3
90007_03,15.0,33.0,1.0
90007_04,14.84659608881275,34.71579154273389,3.6814757660182824
90007_05,13.887613258537542,38.25750486664034,4.2668857382398215
90007_06,12.560916058392243,43.35115744962357,3.7847891484460923
90007_07,10.874769759298891,49.35792896910582,2.756567886117262
90007_08,9.163949540768897,55.41875945110953,2.166451151399612
90007_09,7.637634405252491,60.94332133553593,1.8258761859936596
90007_10,6.383439800730147,66.47226807803744,1.594563753747897
90007_11,5.379147767070123,70.5763556144097,1.4102462036554932
90007_12,4.410880367596804,73.63690597981523,1.2416952237379169
90007_13,3.721994194229879,76.40019820925134,1.1262375915058929
90007_14,3.16767432501142,78.58160237221823,1.052222696901616
90007_15,2.679264116886465,81.38686115256142,0.9906407842743817
90007_16,2.2510969541915897,82.96921949049688,0.9755975906187446
90007_17,1.90520866632107,84.47239320503131,0.9879167352272321
90007_18,1.5616620859543282,85.93105093537606,0.9904417526696251
90007_19,1.4035925958255817,86.85879566102916,0.9744407098020272
90007_20,1.4551477213573805,87.50824222754291,0.9280597201387836
90007_21,2.312572408021332,86.04384472025134,0.9203076598052925
90007_22,4.626312168745364,77.5912808575326,0.8915415806927509
90007_23,7.651684647625192,66.26534353372332,0.9385472255603634
