FORE_data,       t2m,      rh2m,      w10m
90001_00,12.0,21.0,3.2999999999999994
90001_01,13.199999999999998,20.0,3.2000000000000006
90001_02,14.1,19.0,4.5
90001_03,14.699999999999998,19.0,4.2
90001_04,15.080992219013588,18.402447600136004,3.8856290664266795
90001_05,14.67174002268078,19.177538079583655,3.522932908882419
90001_06,13.002668774454335,22.551516325372123,2.7852946720254503
90001_07,11.230997327895984,27.32229541511327,2.6665033245516407
90001_08,9.541959647372614,32.50644418430585,2.371939035447237
90001_09,8.103070366204692,37.485918142232066,2.000129216740772
90001_10,7.056558958622916,41.37516921698441,1.6459325966735012
90001_11,6.346417358140606,45.57008275432256,1.4801449564178462
90001_12,5.544547992927067,49.37579595418051,1.3273299659922482
90001_13,4.611233764484662,54.010731733428464,1.1410632159676988
90001_14,3.8355512541824743,57.729654340424766,1.0132449135667954
90001_15,2.837959271582083,60.450684422072584,0.9215499038043552
90001_16,2.1478155553169977,63.51802496432055,0.9239789849615695
90001_17,1.7270222709967908,66.38697554354067,0.8669127747651196
90001_18,1.134089394953044,68.93907344713425,0.8595590331018843
90001_19,0.8609843056373739,70.7521338380385,0.8663011032233277
90001_20,0.9137415311204254,70.2160160869398,0.8970680755658892
90001_21,3.0553087969341703,60.881720369547985,1.0533642898476263
90001_22,6.646246022826852,45.37835013071271,1.5552437489006639
90001_23,9.749729810082673,33.151429922681594,2.180916770208801
90001_24,11.754235095602438,27.78227675623833,2.7252725860447953
90001_25,13.036610576682955,24.505170065744917,3.26111115605323
90001_26,14.00889985998475,22.50869114356691,3.3912804612966596
90001_27,14.817917916958372,20.594369273670896,3.2588926454552136
90001_28,15.291735582046448,19.707240930191812,2.986202917962606
90001_29,14.841435601678485,21.341064883254347,2.552860088237585
90001_30,12.606176439097439,28.30640641865902,1.9014201206877672
90001_31,9.89750001559719,38.24037000153643,1.5351557857580016
90001_32,7.879308404467177,48.04780854387508,1.3583874964574234
90001_33,6.4425413479598985,52.55248113952218,1.2248573458768637
90001_34,5.208206205959588,56.455005059633464,1.1225860851246587
90001_35,4.407907435484945,59.754079639131646,1.1017182247354864
90001_36,3.816045641942248,62.272098678714485,1.0437621292391517
90002_00,12.4,22.0,2.85
90002_01,13.4,21.0,1.3999999999999997
90002_02,14.300000000000002,21.0,5.3
90002_03,15.1,20.0,5.900000000000001
90002_04,15.934945567074962,19.1254784210449,4.405781560917196
90002_05,15.648644878633997,19.879275307671705,3.8863630341092006
90002_06,14.199088458657158,23.372305142227464,3.094964829326699
90002_07,12.545710987185922,27.042795245287667,2.5168065893330875
90002_08,10.908971064060424,32.67568916415893,2.1122485949202656
90002_09,9.742494953300561,37.386541742740285,1.8758493200150095
90002_10,8.934259516747462,41.70179927114906,1.7234167247571222
90002_11,8.074186484971912,45.802572859224746,1.4904571007065222
90002_12,7.375088736124179,49.286416991673896,1.31689590835441
90002_13,6.675707921263147,52.73905169398976,1.1711694397936974
90002_14,6.094360453500944,55.318924314337714,1.0935442545664686
90002_15,5.616260555569799,57.13153239121169,1.059015159566634
90002_16,5.189187975127013,60.37632648820766,1.040444355491479
90002_17,4.76178114015284,62.723017023317006,1.0753000840169387
90002_18,4.489173063064076,65.02930116458673,1.0801632741135327
90002_19,4.3418062207830355,66.15572907049976,1.0967992935465471
90002_20,4.288388938247355,65.17624585719422,1.1344794181485833
90002_21,5.937430667350113,57.85646671412999,1.202316105869664
90002_22,8.383059895723191,46.52777615496375,1.2798587739121607
90002_23,10.245340912454735,37.919143089161956,1.350478828627313
90002_24,11.943544360958752,32.299519035228656,1.425776941124792
90002_25,13.11312323514994,27.54923386178626,1.6189536157874016
90002_26,14.276326955877927,25.206316379561994,1.6925151800032667
90002_27,15.069532725635177,23.358086438915265,1.821803233933924
90002_28,15.571780455818237,22.987360731466254,1.8601356921717116
90002_29,15.186962786025243,24.035292732522596,1.8311299534299865
90002_30,13.45032292822784,29.209353454059038,1.4380736159033651
90002_31,11.779574673235432,36.129775000523296,1.3111590924609517
90002_32,10.139099158339818,42.89575715660058,1.2745317024827287
90002_33,9.022830566105943,47.91498181222395,1.2880051711783411
90002_34,7.941856358518592,51.7854091848065,1.239130204352902
90002_35,7.184479815294303,55.092748574628565,1.230222378611405
90002_36,6.643267477662235,57.97488328599737,1.1559324890225768
90003_00,9.8,22.0,5.1
90003_01,10.9,20.0,4.7
90003_02,12.300000000000002,19.0,2.7999999999999994
90003_03,12.4,19.0,2.7999999999999994
90003_04,11.99636248287171,19.08576857125443,3.6383356456780866
90003_05,11.198151035000715,19.857549149519514,3.4259370982202277
90003_06,9.929130945093043,22.121879700793624,3.0581290609034304
90003_07,8.554741577591443,24.50845935880478,2.7448285049192886
90003_08,7.459820518054458,27.053156816629123,2.405071736666498
90003_09,6.457862494457802,30.218103768501532,2.106878197417361
90003_10,5.655710339438397,33.05709394736109,1.9253152839767758
90003_11,4.750002445127208,36.797405330330406,1.8002741961086741
90003_12,3.9732743359742386,40.83098289962435,1.7875351626670544
90003_13,2.841005850673761,45.30244527766623,1.7053479485097869
90003_14,1.9190566298740752,48.493173226154404,1.7402509790286187
90003_15,1.0174524344361904,51.852109119508924,1.7246611647965169
90003_16,0.25915313808141544,55.55831444989189,1.739746733183179
90003_17,-0.3059955660198609,58.91334673911897,1.8300645004357126
90003_18,-0.8655903261313642,61.87485733891274,1.8113610748494064
90003_19,-1.0696488034476272,64.73876018887285,1.837968743433242
90003_20,-0.9799314665405197,65.63703385263659,1.9740179090536714
90003_21,0.7245238905720726,58.046662390454294,2.2581167849001273
90003_22,3.4890635320362926,45.66483196134278,2.83360217013313
90003_23,6.039417303436033,35.69197479192308,3.2539335082494905
90003_24,8.401035435431632,29.19675155591642,3.519222854605346
90003_25,10.149764245499034,24.07649700432364,3.726223356742745
90003_26,11.467786094351268,21.412618486262897,3.7829371606775304
90003_27,12.373640949412192,19.774068397731558,3.7302683600590947
90003_28,12.691681196928235,18.926593756010053,3.7119217979180568
90003_29,12.066384330653817,19.803177935542763,3.5256511459496855
90003_30,10.399713021201707,22.321728203985998,3.043679757809773
90003_31,8.835652250057953,25.13308520164117,2.8253478517028703
90003_32,7.733359516218369,27.852521723205086,2.589747313136995
90003_33,6.715901244443873,30.307928092701612,2.490391075607849
90003_34,5.80822568445616,33.367018577995516,2.354085021917522
