FORE_data,       t2m,      rh2m,      w10m
90001_00,15.1,50.0,1.1
90001_01,16.7,45.0,0.6
90001_02,17.5,41.0,2.1
90001_03,17.9,40.0,1.3999999999999997
90001_04,18.043978843623844,39.7097076378361,1.8660775670309417
90001_05,17.544538653182666,42.81784175632517,1.7631552763860896
90001_06,15.544146655268484,52.4617256790276,1.2021506632057681
90001_07,13.278919263265081,63.1290877310477,1.021209731885306
90001_08,11.549721867299013,69.49990229500361,1.0367660049031417
90001_09,10.549347645389409,73.49140186325786,1.1038207474198762
90001_10,9.85778767471116,76.10557809554878,1.2113824412243617
90001_11,9.420880277712248,78.6082957904867,1.3218642571165324
90001_12,9.23168010779492,80.41246696929392,1.3890363545129707
90001_13,9.282729990894802,82.07177574014226,1.4533637814953069
90001_14,9.147266013401543,83.8546576666313,1.4169315529412148
90001_15,9.147419117938796,84.54917807076355,1.3829323815829548
90001_16,9.071116164835985,85.27484498586152,1.35914274845282
90001_17,9.055682705875986,85.94592535265633,1.3228578540351832
90001_18,9.17765855076148,86.77125718161473,1.2990272891450028
90001_19,9.27107775390468,87.42527555196295,1.2911174519528281
90001_20,9.632060588748228,87.25107207759271,1.208571808074131
90001_21,10.08024883233365,86.31110528228231,1.0880677611513916
90001_22,10.71732090235293,83.75791884628048,1.1366326426701312
90001_23,11.257164900453297,80.58388629556451,1.2139546638081888
90001_24,11.409480352806947,79.23015861673896,1.1708604656868624
90001_25,11.229346154027334,79.76817822993492,1.1141893173039341
90001_26,10.881427881995336,80.46244342189254,1.1243888892763954
90001_27,10.482058015191605,80.86918933188159,1.1779333824595002
90001_28,9.944411706608065,81.79532468929253,1.202029601218279
90001_29,9.255941300012763,84.14915028850217,1.2021037801960064
90001_30,8.51307494835715,86.05507771665067,1.1459740244697887
90001_31,8.116982201049368,88.22089892690111,1.0259165107330386
90001_32,7.755358894381608,89.88136836459842,0.9239560102870108
90001_33,7.437047901777471,91.4319402150431,0.9222912910318452
90001_34,7.105201274547238,92.07316060090268,0.9321465893634996
90001_35,6.869644525454368,92.30322886230834,0.9190077236002719
90001_36,6.961009760669856,92.85156456230509,0.9553346434820381
90002_00,12.699999999999998,59.0,1.2
90002_01,14.0,56.0,2.0
90002_02,15.699999999999998,50.0,1.8
90002_03,16.3,47.0,2.4
90002_04,16.802742649085243,46.257775786775504,2.247210494162006
90002_05,16.690167840367934,48.30747630921163,1.9179036019483628
90002_06,14.996417333153923,56.39533461211398,1.3542808000437228
90002_07,13.105577496649063,65.78939515325885,1.113962154559313
90002_08,11.535110719993662,73.07106236701358,1.0699974587949397
90002_09,10.49185874694629,78.16318178922369,1.0654465533878612
90002_10,9.863400594557605,81.24854820075501,1.049762354700059
90002_11,9.27256898592165,83.04967580253552,1.0604986484027261
90002_12,8.867557620857943,84.7718351307627,1.0548459710835674
90002_13,8.461486733178523,87.04174834612287,1.039071265222488
90002_14,8.408887603011856,88.50330282054564,0.9879612322788391
90002_15,8.616142380612326,88.74770570262145,1.014203369207256
90002_16,8.7402488370349,88.77068964992817,1.0084262955933605
90002_17,8.74366025554935,88.98999921132868,0.9488086239528828
90002_18,8.798589728519103,88.8970061944509,0.9086825026293827
90002_19,8.884348088762616,88.28004826429674,0.945505217822593
90002_20,9.201553428633217,86.95914969417761,1.0286622239159515
90002_21,9.77589697240352,84.76199900792058,1.082302188926441
90002_22,10.38240788579647,81.82655542335716,1.3060905263111657
90002_23,10.807150126506523,80.41256862185305,1.4289243956493822
90002_24,10.844914310617625,80.08622227772395,1.6914508262075785
90002_25,10.541956598360025,80.33647057778732,1.8739353992308425
90002_26,10.431585150061062,81.56556953890556,1.924798242374975
90002_27,10.145442292698537,82.25315818853525,1.9114744604985285
90002_28,9.888681258869811,83.54745941540656,1.9066953092164782
90002_29,9.537536229749035,85.33490293709515,1.893624986359957
90002_30,8.988952228595172,87.18866197210288,1.8104859529931154
90002_31,8.576237607738568,88.67260160168117,1.7659987939772932
90002_32,8.06882200202844,89.14274479008132,1.754507274864545
90002_33,7.701166732348721,89.93372291926316,1.7038885413123517
90002_34,7.371290170327717,90.58210391070908,1.669951442572752
90002_35,7.181442356218848,90.66262003669097,1.6220560774794954
90002_36,7.086867431686007,90.65959857066646,1.595247598996204
90003_00,12.699999999999998,52.0,1.1
90003_01,15.300000000000002,45.0,3.7999999999999994
90003_02,16.5,39.0,4.9
90003_03,16.7,37.0,6.400000000000001
90003_04,16.234621708790097,40.67010530506499,5.274625298041471
90003_05,15.239507021879035,45.215466666553255,4.9693161324713415
90003_06,13.655934686168917,51.161046507177865,4.050183580151916
90003_07,12.310744499331477,56.95800613658386,3.1152181029267907
90003_08,11.164604015396167,62.422435125383174,2.400698103433239
90003_09,10.286111500694977,67.13991823318626,1.7684282817327726
90003_10,9.485978004449544,71.33114755998676,1.4864287907631388
90003_11,8.845173441200489,74.63426090551616,1.312704848077596
90003_12,8.426147581486523,77.5678757060332,1.1495164458021752
90003_13,7.948000033396215,79.9346662287716,1.04536218327665
90003_14,7.680426994170255,81.46097701782993,1.1283274497765117
90003_15,7.398638581521833,82.58365759258889,1.355162868349865
90003_16,7.130716337898865,83.32575467523327,1.4942663867480952
90003_17,7.0875516966142635,83.82802511117286,1.6597675824486668
90003_18,7.251921982942812,84.60274403282915,1.7268343461374258
90003_19,7.428051196067018,84.56176793725835,2.021601491664657
90003_20,7.46896455196498,83.8959758599221,2.307196725172392
90003_21,7.495945962307317,82.3190052311084,2.603101703679883
90003_22,7.63880649977168,80.37076218121187,2.7489963153118055
90003_23,7.710185050981664,78.89636226540415,2.9153376679661673
