FORE_data,       t2m,      rh2m,      w10m
90001_00,15.9,26.0,4.8
90001_01,16.5,24.0,5.3
90001_02,16.1,25.0,5.9
90001_03,15.9,26.0,6.2
90001_04,16.052864701817875,25.108708907203173,6.020065756534105
90001_05,15.475199717155412,25.735878261126988,5.811747352786972
90001_06,14.0510184492781,29.937398467106323,4.507932366150613
90001_07,12.56284796350251,34.29085223785298,4.180900928742291
90001_08,11.542473753258218,36.44786312796205,3.2193930374627233
90001_09,10.233012092426597,40.17874620661915,2.7251358219803454
90001_10,9.35037973249916,42.376875699424346,2.403005471852741
90001_11,8.748390332622868,43.97744760239583,2.34430138708374
90001_12,8.282535254084376,45.89345191635175,2.163529883681691
90001_13,7.450748068206908,49.00254283594954,1.9787946347520067
90001_14,6.862417692728827,50.73135734212849,1.923549005960177
90001_15,6.395112667689618,53.043465394573,1.8815772644749718
90001_16,5.527112112670531,54.54427373987514,1.7955817398748803
90001_17,5.314324673639214,55.84890696656298,1.6988523725042266
90001_18,4.95466107715567,56.67446136188801,1.6322776880712941
90001_19,4.614139643106703,56.28897505090773,1.572737609391086
90001_20,4.699035308893034,54.98339806957884,1.532346186586775
90001_21,6.566125531239202,45.875467217959766,1.5790120196299218
90001_22,8.991027142179107,34.01684979859988,2.460972892511265
90001_23,10.813170605412784,26.55292587887606,3.1709601343594267
90001_24,12.54450304022795,23.353671300822217,4.132485737956708
90001_25,13.844010762272168,20.566362774071937,4.549124959832219
90001_26,14.893701398367611,18.295971822701297,4.707014441619807
90001_27,15.6816010966298,16.916473669461965,4.652728967605443
90001_28,15.958665695435542,16.73954379552439,4.4711508671647735
90001_29,15.39897286341792,17.71670782318305,4.1616976686350835
90001_30,13.713575429606735,21.347850042534823,3.343047182534928
90001_31,11.73495984675002,26.36144011142214,3.1346392276513004
90001_32,10.31269827100853,32.07617797886094,2.760502652053347
90001_33,9.0919900477661,36.86585581187194,2.4276921980442574
90001_34,7.816984824409557,40.90601703821808,2.0612736999468506
90001_35,7.013033991000215,45.43131152060501,1.8060315475065212
90001_36,6.350415426910011,49.13034768850484,1.6095456382781652
90002_00,15.6,26.5,4.25
90002_01,15.8,27.0,6.5
90002_02,16.0,27.0,3.7
90002_03,15.4,30.0,4.3
90002_04,16.084898545547006,27.431110699788796,5.067780760099499
90002_05,15.680119300103932,25.741807211560285,4.896391913645989
90002_06,14.575231845311151,27.847769843062395,4.222222888275759
90002_07,13.509692074798249,31.368893832740305,3.7070254571268983
90002_08,12.305398643515598,34.81591423263933,3.0195068740970985
90002_09,11.068733659926702,38.98081328710055,2.5518379219538283
90002_10,10.59072727664364,41.536694167089685,2.505242985454804
90002_11,10.220149742148601,44.93814326374658,2.3390194641351956
90002_12,9.619048079259132,46.57625909408702,2.5391662736814333
90002_13,8.991775824239536,47.888774125738664,2.7168604810516337
90002_14,8.450344711912653,50.07934289553761,2.803970469547857
90002_15,8.056644885424994,51.719136932173605,2.6147345504647195
90002_16,7.654382285520325,52.1347974521983,2.401180962075127
90002_17,7.3093014423715115,51.85048370989944,2.3760255468470524
90002_18,7.316549762679169,50.32686010584699,2.5408792382362106
90002_19,7.36816377025556,46.58629229474043,2.9734926556224526
90002_20,7.972339516635888,42.32447287123328,3.1382472555256387
90002_21,8.682980756173764,36.7435493736894,3.661072667552176
90002_22,10.216070133062068,30.540446531053327,4.323958781992832
