FORE_data,       t2m,      rh2m,      w10m
90001_00,13.699999999999998,22.0,2.7999999999999994
90001_01,14.800000000000002,21.0,3.4
90001_02,15.300000000000002,21.0,2.9
90001_03,15.9,20.0,1.6000000000000003
90001_04,16.22866498534478,18.74568203961769,2.292166173149973
90001_05,15.480627961188238,19.857329873925842,2.0962646413721946
90001_06,13.200414566106916,26.991475931518412,1.5012982246013606
90001_07,10.407716044241168,37.94620917820778,1.361325799232586
90001_08,8.13934591782545,48.78237340513491,1.257073886564518
90001_09,6.5784230827361005,53.94650373096067,1.1618164249140108
90001_10,5.321476716660044,58.00463307915769,1.0943430154355667
90001_11,4.452731480437491,61.90764252605152,1.0944775328325826
90001_12,3.7646162006632315,64.92830319634778,1.0662773374382182
90001_13,3.0318920133871914,67.71682915468551,0.9102411795417824
90001_14,2.3455949984098092,70.47774793978918,0.8387004088530134
90001_15,1.7591688869041768,73.3017533401519,0.8282956054392616
90001_16,1.0948957878231456,76.36937024579238,0.8159719238887962
90001_17,0.5682290719795969,79.31819606338375,0.8180011078830084
90001_18,0.18701765917406465,81.69766536070078,0.8098086033579949
90001_19,0.013707808510614298,82.22176692043898,0.7870830111154117
90001_20,0.14082067447943195,81.25069219893294,0.767057372067363
90001_21,2.642233959834391,72.75886252104256,0.7648731009385074
90001_22,6.666721637185479,55.1344662376263,0.934917065833206
90001_23,10.302251110898553,40.18296723308702,1.3154661045913008
90001_24,12.88674289725166,32.42292241881472,1.6874122889133902
90001_25,14.549492778869272,27.005790588739732,1.9506260242582367
90001_26,15.759769308218026,23.715927670789856,2.183254935339851
90001_27,16.56747490774178,21.486415266450763,2.4284581492469037
90001_28,16.67417187106795,20.302988714271834,2.517436096931777
90001_29,16.00522672877921,20.975821986235456,2.302050966683993
90001_30,13.411247097712383,27.720904706913945,1.784363768113387
90001_31,10.417147842034112,39.01221423362483,1.4322363641542075
90001_32,8.596243753263282,49.46799792890568,1.253749308079824
90001_33,6.986957774435827,55.24758142090661,1.1641189435717645
90001_34,5.786055929425907,60.31789431703421,1.0856897508719763
90001_35,4.909530074934701,63.75029350151426,1.0183103601255044
90001_36,4.28889855403372,66.61694802383604,0.9329002923161674
90002_00,13.4,31.0,2.4
90002_01,15.0,24.0,1.5
90002_02,15.699999999999998,23.0,1.3
90002_03,16.0,23.0,2.7999999999999994
90002_04,16.14313682809721,23.270682436581904,2.1834689043826283
90002_05,15.686731809788867,24.450269488498964,1.987558856103546
90002_06,13.78400754376657,30.065117617603406,1.5090963567819113
90002_07,11.899307019291362,36.88692375335766,1.3432413712475297
90002_08,10.309022491911774,44.15409839503869,1.2932478981541273
90002_09,9.20379893319543,48.78354951624261,1.2954515189939249
90002_10,8.232376019871497,52.24899578859331,1.2518557269551165
90002_11,7.468821982848854,55.48304277605849,1.2485053314233856
90002_12,6.903728039685089,58.52093752916735,1.2047005193755596
90002_13,6.354618695713565,61.22787953037423,1.1586808170437
90002_14,5.81100634426494,63.11670644519601,1.0857938608547124
90002_15,5.2222362251257985,65.39661827992958,1.0302332286948435
90002_16,4.811393145470752,67.40522313272372,1.061949248300129
90002_17,4.188605382526441,69.19165264636565,1.0743653456544184
90002_18,3.6729207658782026,70.66226449693228,1.0428655059085747
90002_19,3.5369062271402343,71.12533033235756,1.0331305295144568
90002_20,3.497197384833101,69.91969807919565,1.0382309051526049
90002_21,5.180658217986163,63.028366942231195,1.072985723890398
90002_22,7.777626573770264,51.608304958542796,1.1270585882866488
90002_23,10.207908170026192,42.8097482586054,1.1758755912530967
90002_24,12.09711041754687,37.01709991740338,1.287659608303539
90002_25,13.382806206053644,32.82401144016519,1.3602318480260722
90002_26,14.516131187159731,30.276408585097737,1.4138892330804833
90002_27,15.433565481619093,28.8541361957176,1.5089457603301615
90002_28,16.04687964247557,28.21897847669598,1.594468458795672
90002_29,15.478469874957758,29.62471815720188,1.5404044996577941
90002_30,13.454712916273932,38.036557199812094,1.199165606305386
90002_31,11.39927412629776,47.31708062215989,1.0503172409983434
90002_32,9.569425166073438,55.11302249050769,0.9965168789164413
90002_33,8.251173286139126,60.352652245419726,1.0211148575823095
90002_34,7.21453405968833,64.67219676798601,0.9962918727087344
90002_35,6.509387387526783,67.19092537568935,0.9701033159853708
90002_36,5.986973947526131,69.4748796800695,0.9516784324114225
90003_00,10.0,26.0,4.9
90003_01,11.300000000000002,24.0,4.2
90003_02,13.300000000000002,22.0,3.6
90003_03,13.5,21.0,2.2
90003_04,13.687612607039023,19.321489402870935,3.337984324085346
90003_05,12.919509192437664,19.821758257058303,3.1351323422631316
90003_06,11.118868414049915,22.490846699616714,2.7382560272563374
90003_07,9.599071820467689,25.239937735577353,2.5223285019869137
